"gender","age","major","attendance_pct","study_hours_per_day","previous_gpa","sleep_hours","social_hours_week","final_cgpa"
"Male",18,"Engineering",100,3,2.36,5.8,7,2.58
"Male",22,"Computer Science",50.4,4.8,2.67,4,7,2.48
"Female",19,"Psychology",100,5.4,3.11,7,8,3.4
"Male",23,"Engineering",76.8,5.6,1.88,6.6,10,1.93
"Male",24,"Computer Science",83.8,4.1,2.91,8.9,10,3.21
"Male",19,"Business",77.1,1.9,2.52,8,8,2.34
"Male",24,"Mathematics",100,3.7,2.35,7.7,4,2.69
"Female",21,"Computer Science",66.5,7.9,2.7,5.5,7,3.02
"Female",18,"Computer Science",85.2,5,2.57,8.5,6,3.04
"Female",21,"Business",92.9,3.4,3.33,7.2,10,3.59
"Male",21,"Psychology",60.8,12.1,3.7,6.5,9,4
"Male",20,"Economics",71.2,4.2,2.92,5.8,6,2.76
"Male",22,"Business",82.8,3.6,2.8,6,6,3.32
"Male",19,"Economics",71.7,5.9,2.89,6.6,2,3.04
"Female",18,"Computer Science",72.8,1.8,2.55,5.5,8,2.27
"Male",23,"Psychology",79.8,3.3,2.46,7.1,6,2.61
"Male",22,"Engineering",94.7,3.7,2.28,6.8,12,2.58
"Male",22,"Computer Science",79.9,1.3,2.44,8,6,2.41
"Male",18,"Business",100,4.5,3.92,6.8,7,4
"Male",22,"Engineering",70,5.4,2.75,4.3,6,2.69
"Male",20,"Mathematics",66.2,2.9,1.63,6.5,7,1.66
"Female",22,"Engineering",100,6.1,2.81,5.3,6,2.99
"Male",20,"Business",75.1,7.3,2.3,6.1,8,2.41
"Male",19,"Engineering",65.3,7.8,3.13,5.6,5,3.13
"Female",19,"Business",58.9,2,3.08,10,6,2.69
"Female",21,"Computer Science",100,4.4,3.13,6.5,7,3.4
"Female",20,"Psychology",79.9,5.7,3.08,8.1,9,3.22
"Female",23,"Mathematics",81.2,4.4,2.91,6.5,9,3.38
"Male",19,"Psychology",82.6,7,2.37,6.7,9,2.98
"Male",22,"Psychology",100,4.6,3.06,6.3,8,3.29
"Male",18,"Psychology",82.3,1.9,3.61,6,8,3.87
"Female",18,"Business",100,7,4,6,4,4
"Female",24,"Business",87,4.3,2.98,7.6,11,3.27
"Male",20,"Mathematics",100,9.5,3.04,6.9,10,3.57
"Male",23,"Business",97.1,2,3.35,9,12,3.59
"Female",21,"Economics",84.5,4.3,3.85,6.7,6,4
"Male",22,"Business",76.2,9.1,2.86,6.6,13,3.06
"Female",20,"Business",90,4.6,3.45,7.1,8,3.86
"Female",24,"Business",92.7,6.3,2.69,7.9,4,3.2
"Female",18,"Computer Science",76.4,7.4,3.26,7.2,4,3.59
"Female",20,"Mathematics",87.5,4.2,3.59,9,8,3.67
"Female",22,"Economics",100,2.4,2.45,10,8,2.49
"Male",23,"Business",100,6.7,2.84,8.2,11,3.34
"Female",23,"Mathematics",97.8,3.7,3.58,7.6,10,3.93
"Female",19,"Engineering",100,1,3.41,4,11,3.63
"Male",22,"Computer Science",75.6,8.2,3.62,9.1,12,3.76
"Male",24,"Business",95.5,10.2,3.52,8.8,8,4
"Male",19,"Economics",100,2.8,2.93,9.3,12,3.07
"Male",19,"Computer Science",71.6,4.1,4,8.2,8,4
"Female",19,"Economics",77.7,10.6,3.17,5.6,7,3.49
"Female",20,"Computer Science",100,9.2,1.57,5.6,9,2.04
"Male",24,"Engineering",70.4,5.7,2.96,5.4,8,2.87
"Male",18,"Mathematics",64.9,8.7,2.87,7.1,15,2.96
"Female",23,"Computer Science",100,3.6,3.5,5.9,14,3.57
"Male",20,"Psychology",100,1.6,2.87,8.3,7,2.84
"Male",18,"Engineering",91.5,7.7,3.65,6.1,7,4
"Female",23,"Psychology",84.3,4,3.38,6.5,13,3.83
"Male",24,"Engineering",78.4,1.3,2.6,7.4,7,2.5
"Male",24,"Psychology",89.2,2.8,3.03,6.3,15,3.29
"Male",22,"Psychology",100,3.5,2.71,5.6,7,2.79
"Male",23,"Economics",88.6,3.7,3.19,4.3,10,3.59
"Female",23,"Computer Science",100,2.6,2.71,8.4,10,2.98
"Male",24,"Computer Science",71.5,2.1,3.14,5.6,9,2.96
"Male",23,"Engineering",84.7,1.2,2.96,6.4,5,3.01
"Female",21,"Mathematics",79.4,1.2,3.02,6.4,11,3.07
"Female",22,"Economics",68.7,3.9,4,4,4,3.81
"Male",20,"Computer Science",82.7,4.7,2.92,7.4,9,3.37
"Male",20,"Computer Science",91.3,2,2.13,9.1,7,2.22
"Female",18,"Economics",92.9,8.6,3.61,8.4,2,4
"Male",20,"Business",100,3.1,3.6,6.4,9,3.94
"Male",19,"Economics",92,3.8,2.11,8.6,12,2.24
"Female",23,"Computer Science",100,3.6,2.75,4.4,4,2.79
"Female",20,"Mathematics",86,1,3.32,8.2,4,3.3
"Female",18,"Business",100,7,3.36,5.9,6,3.71
"Female",18,"Psychology",100,5.6,3.1,8.5,10,3.51
"Female",19,"Economics",93,8.8,3.11,7.1,12,3.59
"Male",18,"Psychology",70.1,8.4,2.63,5.2,12,2.7
"Female",24,"Business",76.8,5.2,1.9,7.4,11,1.98
"Male",21,"Business",89.2,5.9,4,7,8,4
"Male",24,"Business",91.8,1.9,2.62,7.4,5,2.97
"Female",23,"Engineering",95.5,3.1,3.19,5.8,6,3.23
"Female",23,"Economics",91.9,3.6,3.02,5.2,13,3.34
"Male",23,"Mathematics",85.1,2.9,3.55,7.9,2,3.75
"Female",22,"Mathematics",75.5,8.3,3.16,6.9,13,3.41
"Male",20,"Psychology",91,4.5,3.18,7.9,5,3.52
"Male",21,"Psychology",100,2.4,1.78,7.8,8,1.95
"Male",20,"Psychology",100,8,2.68,8.1,12,3.03
"Female",21,"Economics",93,4.5,3.47,9.4,10,3.92
"Female",20,"Computer Science",100,6.8,3.43,7.3,4,3.84
"Male",19,"Psychology",79.4,1.9,2.62,5.5,5,2.34
"Female",24,"Business",77.4,4.8,2.31,5.8,9,2.2
"Male",18,"Psychology",73.8,2.3,3.16,6.6,15,3.2
"Female",18,"Business",83.1,4.6,1.65,7.3,5,1.95
"Male",24,"Engineering",78.7,5.7,2.53,9.1,11,2.43
"Male",19,"Computer Science",100,1.8,3.98,6.8,8,4
"Female",21,"Computer Science",77.9,3.9,3.82,9.5,6,3.61
"Male",24,"Economics",73,1.9,3.34,9.7,8,3.14
"Male",22,"Economics",100,7.1,3.25,7.6,8,3.9
"Female",21,"Mathematics",78.2,4.2,2.12,7.9,9,2.13
"Female",18,"Engineering",87.3,2.4,2.73,6.3,4,3.01
"Male",22,"Economics",91.8,2.8,2.95,9.5,8,3.26
"Male",20,"Business",67.9,3.1,2.74,6,9,2.75
"Male",22,"Engineering",100,8.7,2.92,8.8,8,3.22
"Male",21,"Computer Science",94.6,3.8,3.75,5.5,8,3.88
"Male",19,"Business",100,6.4,2.83,8,9,3.46
"Female",20,"Engineering",74.8,3.9,2.93,8.7,10,3
"Female",21,"Computer Science",86.5,1.9,3.47,8.4,4,3.72
"Male",20,"Economics",85.6,2.8,2.39,6.3,6,2.7
"Male",22,"Business",89,4.9,2.68,6.6,10,3.02
"Male",18,"Business",63.2,1.1,2.73,9.3,9,2.61
"Male",21,"Computer Science",86.7,5.4,3.13,6.2,6,3.62
"Female",19,"Business",63.6,2.6,2.93,6.3,7,2.97
"Male",24,"Economics",90.4,4.4,2.94,9.3,7,3.21
"Male",22,"Economics",53.1,2.9,2.77,6.9,10,2.37
"Female",21,"Economics",57.2,6,2.56,6.9,9,2.38
"Male",19,"Computer Science",97.3,4.1,3.4,9.8,10,3.66
"Female",21,"Psychology",76.8,5.8,2.93,6,3,2.96
"Male",22,"Psychology",70.2,1.2,3.41,5.9,4,3.11
"Female",21,"Business",100,3.6,2.54,7.3,8,2.99
"Female",20,"Economics",89.9,2.5,2.77,7,6,2.97
"Female",22,"Business",98.1,5.3,2.99,5.8,7,3.49
"Female",21,"Computer Science",82.5,7,3.04,8.2,6,3.41
"Male",24,"Business",100,6.9,3.48,7,8,4
"Male",18,"Mathematics",75.9,8.9,2.88,7.1,8,3.18
"Female",21,"Psychology",100,7.1,3.47,7,10,3.97
"Female",20,"Business",84.1,3.5,3.29,5.4,6,3.67
"Male",19,"Business",60.2,2.2,3.05,5.8,9,2.75
"Male",24,"Engineering",92.2,1.3,2.62,4.6,6,2.67
"Male",19,"Business",89.7,2.1,3.48,8.7,9,3.55
"Male",24,"Mathematics",69.2,1.1,2.64,7,8,2.48
"Male",19,"Psychology",71.2,1.6,3.09,8.5,7,3.09
"Female",18,"Engineering",84.6,4.7,3.07,6.3,9,3.28
"Male",20,"Computer Science",90.2,1.2,3,8.7,7,3.02
"Male",22,"Computer Science",47.9,5,2.91,4.6,5,2.71
"Female",19,"Psychology",100,2.8,2.69,8.5,10,2.78
"Female",24,"Computer Science",77.6,4.2,2.29,6.9,7,2.48
"Female",20,"Mathematics",65,4.3,3.8,4.9,10,3.7
"Female",21,"Business",99.1,9,2.85,4,8,3.2
"Male",18,"Psychology",84.6,4.4,3.04,7.8,3,3.42
"Female",20,"Engineering",100,1.7,3.03,8.5,11,3.17
"Male",20,"Business",91.6,2.2,3.65,7.1,7,3.73
"Male",22,"Computer Science",85,4.3,4,7.9,3,4
"Female",20,"Computer Science",82.7,3.4,3.18,7.7,6,3.36
"Female",22,"Engineering",92.2,4.4,3.02,7.1,11,3.28
"Male",18,"Mathematics",78.8,5.1,2.54,8.4,6,2.57
"Male",18,"Engineering",72.2,2.3,2.38,4.8,7,2.4
"Male",21,"Psychology",94.1,5.2,2.21,7.1,9,2.43
"Male",22,"Engineering",82.8,5.5,2.7,8,11,3.25
"Male",22,"Computer Science",85.5,4.4,2.05,6.3,5,2.52
"Female",19,"Mathematics",100,10.5,3.64,7.4,13,4
"Male",19,"Mathematics",83.3,1.3,3.31,5.2,8,3.37
"Female",21,"Economics",85.2,9.8,2.97,7.1,10,3.77
"Female",18,"Engineering",76,3.3,3.65,5.9,6,3.42
"Female",23,"Psychology",91.5,2.5,2.56,6.2,7,2.68
"Female",19,"Computer Science",90.2,5.3,2.69,7.9,3,3.2
"Male",20,"Business",98.5,2.8,2.13,4.4,10,2.31
"Male",18,"Mathematics",76.3,6.7,3.49,5.4,8,3.49
"Female",23,"Engineering",78.1,3.2,2.69,8.1,6,2.47
"Female",20,"Economics",96.9,7.3,3.11,6.8,7,3.71
"Female",24,"Psychology",88.8,2,3.6,5.9,6,3.73
"Male",22,"Psychology",71.4,4.8,3.79,7.7,8,3.78
"Female",18,"Computer Science",100,2.4,3.09,5.3,8,3.44
"Male",24,"Mathematics",59.5,4.9,3.29,5.3,7,3.01
"Female",21,"Computer Science",96.8,1.5,2.65,6.7,8,2.82
"Female",22,"Economics",66,1.6,3.94,6.8,14,3.96
"Male",22,"Business",100,3.2,3.02,5.9,13,3.23
"Female",20,"Business",61.8,7.5,3.14,6.6,6,3.17
"Male",24,"Business",100,1.3,2.9,9,10,3.15
"Male",22,"Psychology",83.8,8.2,3.7,6.9,7,4
"Male",19,"Mathematics",79.5,4.9,3.2,5.3,15,3.39
"Female",18,"Computer Science",87.8,7.1,3.48,7,6,3.92
"Female",19,"Computer Science",94.5,4.1,3.28,4,9,3.54
"Female",20,"Economics",71.4,4.5,2.99,9.4,6,3.16
"Male",23,"Business",72.8,3.5,3.56,5.2,5,3.39
"Female",20,"Mathematics",94.7,3.3,3.27,7.3,4,3.57
"Female",18,"Mathematics",59.4,6.1,2.62,7.2,0,2.58
"Male",22,"Economics",76.2,2,2.61,5.8,16,2.15
"Female",24,"Engineering",100,4.1,3.17,8.9,6,3.36
"Male",24,"Mathematics",70.5,1.3,3.55,10,11,3.21
"Female",21,"Mathematics",100,1.7,3.92,5.9,4,4
"Male",20,"Computer Science",76.2,3.8,2.21,8.1,9,2.17
"Male",18,"Economics",92.6,2.7,3.11,5.5,5,3.19
"Male",21,"Mathematics",94.8,3.6,3.34,9,6,3.5
"Female",22,"Mathematics",100,2.3,3.25,8.9,5,3.33
"Male",23,"Computer Science",82,5.7,3.6,8.5,5,3.91
"Male",20,"Mathematics",100,1.7,3.43,4.5,9,3.68
"Female",23,"Computer Science",76.2,9.9,2.61,6.2,9,2.89
"Female",18,"Engineering",88.5,8,2.59,6.2,6,3.05
"Male",23,"Psychology",88.7,5.3,3.26,6.1,9,3.81
"Male",23,"Computer Science",68.2,1.6,3.6,9,8,3.55
"Male",18,"Computer Science",80.7,3.6,3.17,4.3,9,3.52
"Male",18,"Mathematics",87.4,5.5,2.31,7.6,9,2.83
"Female",20,"Computer Science",78.5,6.9,2.58,8.1,16,2.53
"Female",23,"Economics",100,6.9,3.45,5.9,8,3.93
"Female",21,"Business",72.4,6.1,2.93,7.8,7,2.95
"Male",18,"Business",100,0.9,3.16,7.7,6,3.17
"Female",22,"Engineering",97.8,2.1,3.63,6.6,9,3.76
"Female",23,"Computer Science",84.8,6.2,2.5,8.6,14,2.81
"Female",18,"Economics",72,2.8,2.89,6.2,9,2.7
"Female",21,"Mathematics",73.5,4.8,2.84,8.6,4,2.93
"Female",24,"Mathematics",77.2,10.3,3.28,7.2,9,3.7
"Female",20,"Psychology",58.2,2.7,3.49,6.5,7,3.26
"Male",23,"Engineering",69.9,7.2,2.36,6.7,6,2.41
"Female",24,"Economics",62.8,4.9,3.1,4.9,4,3.03
"Male",18,"Economics",100,12.9,3.53,6.5,10,4
"Female",18,"Mathematics",94.3,4.9,2.17,5.3,13,2.51
"Male",22,"Psychology",96.8,2.8,3.07,7.4,6,3.48
"Female",22,"Mathematics",93.8,4.1,2.49,8.4,10,2.94
"Female",23,"Psychology",87.5,2,2.78,7.7,7,2.86
"Male",24,"Business",100,6,1.85,5.9,6,2.26
"Male",24,"Economics",75.8,3.1,3.8,6.6,6,3.66
"Female",18,"Business",86.6,4.1,2.92,7.4,10,3.19
"Female",23,"Mathematics",96.2,7.5,2.7,7.5,9,3.33
"Male",18,"Engineering",65.2,1.9,3.26,9.5,14,3.3
"Male",22,"Computer Science",100,6.9,2.58,7.9,5,3.09
"Female",21,"Engineering",85.4,1.4,2.53,7.2,8,2.69
"Male",19,"Engineering",87.1,3.8,3.86,7.2,9,4
"Male",19,"Computer Science",100,5.3,4,6.5,4,4
"Male",18,"Economics",98.7,6.2,2.8,7,7,3.42
"Male",24,"Business",85.6,2,3.63,8.1,5,3.92
"Male",22,"Business",87,10.4,3.28,5.9,9,3.85
"Male",20,"Economics",62.4,5.4,2.39,7.6,8,2.55
"Male",20,"Computer Science",76.7,6.3,2.64,6.8,12,2.94
"Male",19,"Psychology",92.8,5.4,3.88,9.6,7,4
"Male",21,"Engineering",91.7,2,2.39,7.4,9,2.82
"Male",19,"Mathematics",100,2.6,4,7.5,10,4
"Male",18,"Business",83.2,8.1,2.81,5.7,7,3.14
"Female",21,"Economics",64.2,8.2,3.89,9.2,10,3.98
"Male",20,"Mathematics",100,1,2.95,7.8,8,3.06
"Male",24,"Computer Science",100,6,3.5,9,11,3.72
"Male",22,"Mathematics",98.5,3.7,3.8,6.7,9,4
"Male",22,"Mathematics",82.5,5.2,3.79,7,11,4
"Female",18,"Engineering",100,4.5,2.81,4.9,6,3.19
"Female",19,"Computer Science",100,4.5,2.67,9.8,4,2.76
"Female",18,"Mathematics",86.7,2.3,3.06,7.6,10,3.18
"Female",22,"Business",65.3,7,2.45,9.8,5,2.74
"Female",20,"Computer Science",76.2,2.8,3.22,6.5,4,3.1
"Male",22,"Business",94.4,3.7,2.69,7.7,4,3.08
"Male",21,"Economics",60.9,2.4,3.64,8.5,11,3.39
"Male",24,"Economics",87.5,4.1,2.81,7.5,7,3.06
"Male",24,"Psychology",90.7,1.7,2.23,6.5,9,2.46
"Male",23,"Economics",100,2.9,3.8,6.3,10,4
"Female",22,"Mathematics",100,7,3.19,6.5,11,3.75
"Male",22,"Computer Science",98,1.9,3.11,10,7,3.12
"Female",24,"Economics",52.6,5.9,3.65,6.1,5,3.4
"Female",23,"Business",98.8,1.6,3.54,4,8,3.72
"Male",21,"Mathematics",95.6,2.7,2.72,7.1,5,2.84
"Male",19,"Economics",88.8,2.7,2.88,7,8,3.33
"Male",22,"Engineering",59,6.6,2.54,6.5,8,2.29
"Male",24,"Business",73.3,8.3,2.37,6.1,9,2.61
"Male",18,"Business",67.5,3.3,3.39,6.6,6,3.25
"Male",22,"Psychology",54.8,1.7,3.3,5,14,2.91
"Male",18,"Engineering",85,3,3.48,9.7,9,3.61
"Male",21,"Psychology",73,3.1,3.74,7.4,11,3.57
"Female",22,"Economics",100,2.9,3.49,7.2,5,3.82
"Female",24,"Engineering",82.5,3.7,3.53,8.6,9,3.96
"Female",21,"Business",100,2.4,2.06,10,11,2.38
"Male",21,"Psychology",61.5,1.8,2.95,6.4,10,2.97
"Male",19,"Mathematics",77,1.1,3.58,7.5,7,3.29
"Female",22,"Engineering",86.5,6.5,2.52,8.2,6,3.04
"Male",18,"Business",71.4,4.5,3.15,8,11,3.38
"Male",18,"Computer Science",78.7,5.6,3.36,8.4,8,3.21
"Female",22,"Engineering",81.7,5.2,3.32,8.4,13,3.48
"Female",23,"Engineering",81.5,3.9,3.28,6.4,5,3.61
"Male",19,"Economics",100,3.7,3.4,8.8,7,3.6
"Male",19,"Mathematics",90.7,10.3,3.19,6.8,9,3.77
"Male",19,"Economics",92.2,2.9,2.37,7.4,10,2.54
"Male",18,"Engineering",93.1,4.1,3.35,7.9,7,3.72
"Male",21,"Engineering",94.2,3.1,3.24,5.9,6,3.55
"Male",24,"Mathematics",83.8,2.1,2.38,7.7,6,2.81
"Male",23,"Mathematics",80.2,12.7,3.79,7.9,10,4
"Female",19,"Psychology",87.5,5.5,3.37,4.2,6,3.78
"Female",18,"Business",100,2.7,2.41,9.1,13,2.71
"Female",18,"Business",100,2.3,2.69,5.8,7,2.85
"Male",21,"Psychology",81.4,5.9,2.82,7.4,7,3.43
"Male",22,"Business",96.5,7.3,2.82,9.3,9,3.04
"Male",22,"Engineering",82.1,1.9,3.25,8,1,3.66
"Male",24,"Psychology",85.5,3.6,2.61,8.6,10,3
"Male",24,"Psychology",77.9,4.1,3.66,8.7,6,3.47
"Female",19,"Business",82.3,4.1,3.62,6.3,7,3.95
"Female",24,"Computer Science",100,4.6,3.41,5.4,10,3.7
"Male",19,"Business",86.4,3.4,3.12,7.6,13,3.4
"Male",23,"Economics",87,3.8,3.57,8.1,5,3.97
"Female",24,"Computer Science",63.3,3.9,2.96,8.7,6,2.99
"Male",21,"Psychology",80.4,1.9,2.74,8.2,10,2.73
"Male",19,"Computer Science",81.4,10.1,3.7,6.3,9,4
"Male",21,"Engineering",72.6,6.1,3.26,8.3,11,3.13
"Female",18,"Mathematics",85.3,7.1,2.76,4,6,3.2
"Female",19,"Computer Science",78.6,4.7,2.89,8.9,4,2.88
"Male",18,"Economics",86.2,12.9,2.73,5.7,11,3.25
"Female",20,"Mathematics",86.8,0.5,4,5.6,11,4
"Female",21,"Engineering",70.7,4.2,3.1,10,6,3.25
"Male",20,"Economics",79,2.3,3.18,7.1,10,3.13
"Male",19,"Mathematics",86.2,4.4,3.46,6.6,8,3.84
"Male",18,"Engineering",100,9,2.49,5.3,7,2.94
"Female",19,"Mathematics",88.9,5.8,3.65,7.7,10,4
"Male",20,"Mathematics",75.1,3.9,2.8,8.2,7,2.92
"Female",19,"Business",91,9.5,4,6.5,9,4
"Male",23,"Economics",100,6.7,2.94,4,7,3.48
"Female",22,"Economics",98.8,5.5,3.62,9.4,10,3.83
"Male",20,"Computer Science",93.2,5.4,1.85,6.6,7,2.25
"Female",19,"Economics",95.9,6.5,2.51,6.5,4,2.89
"Female",18,"Economics",100,2.8,2.95,6.9,5,3.13
"Female",19,"Mathematics",100,2.6,2.08,5.8,6,2.4
"Female",18,"Psychology",93.5,2.1,3.4,8.9,4,3.64
"Male",22,"Business",100,2.9,3.26,8.1,13,3.28
"Female",19,"Computer Science",68.8,9.2,2.6,7.7,9,3.01
"Male",24,"Business",62.5,3.6,3.09,10,9,3.05
"Male",24,"Computer Science",87.4,9.3,3.5,6,6,4
"Male",22,"Engineering",86,2.7,2.05,8.9,8,2.27
"Male",20,"Mathematics",76.8,7.5,2.46,4,6,2.54
"Male",18,"Economics",97.4,8.3,2.93,8,7,3.49
"Female",24,"Economics",57.1,4.5,3.11,10,9,2.64
"Male",23,"Psychology",77,3.6,3.07,5.4,10,2.92
"Female",20,"Business",77.7,2.5,3.54,9.5,4,3.22
"Male",18,"Business",60.5,7,3.34,4.9,11,3.4
"Male",22,"Business",100,3.5,3.45,10,7,3.51
"Male",24,"Economics",64.6,3.2,2.41,6.3,8,2.48
"Female",21,"Business",76.2,5,3.17,5.9,9,3.34
"Female",19,"Mathematics",98.6,5.9,2.95,6.2,9,3.49
"Female",22,"Computer Science",94.7,2.4,3.83,7,9,3.98
"Female",18,"Economics",68.4,5,3.19,6.8,8,3.29
"Male",18,"Mathematics",95.2,8.3,2.77,6.9,3,3.42
"Male",18,"Engineering",89.3,2.1,3.53,7.5,7,3.91
"Female",18,"Mathematics",100,7.1,3.38,7.4,8,3.8
"Male",19,"Mathematics",91.1,7,2.69,7,10,3.18
"Male",20,"Engineering",82.9,7.4,2.93,6.3,8,3.29
"Male",23,"Mathematics",72.2,6,2.93,7.6,12,3.17
"Female",21,"Computer Science",73.8,5.8,3.71,7.6,7,3.82
"Female",19,"Economics",72.6,6.9,3.2,7.5,6,3.21
"Male",18,"Psychology",100,5,3.46,7,16,3.57
"Male",19,"Engineering",85.3,3.1,2.85,6,7,3.27
"Female",22,"Economics",93.5,3.1,3.27,7.1,8,3.39
"Female",23,"Business",100,3.9,3.75,6.6,9,4
"Male",18,"Computer Science",49.6,6.2,2.92,4,8,2.67
"Female",21,"Psychology",100,3.9,3.16,8.5,7,3.6
"Male",18,"Computer Science",85.8,3.6,2.42,7.4,6,2.64
"Male",23,"Computer Science",91.5,7.3,2.72,7,10,3.36
"Female",21,"Business",72.6,4.5,2.93,7.8,9,2.86
"Female",23,"Psychology",73.7,1.7,2.57,5.9,10,2.59
"Male",21,"Computer Science",92.3,2.1,3.76,9,3,3.84
"Female",20,"Business",100,1.9,2.68,8.8,7,2.68
"Female",24,"Engineering",100,4,3.49,5.3,6,3.69
"Female",20,"Business",100,2.2,3.19,6.1,5,3.26
"Female",19,"Mathematics",82.1,3.6,3.12,8,10,3.29
"Female",19,"Economics",76,2.9,3.84,7.4,10,3.83
"Male",21,"Business",73.3,1.5,1.97,7,6,2.07
"Male",18,"Business",77.7,2.1,3,7.7,7,2.93
"Male",24,"Business",54.2,9.5,2.56,4.2,10,2.55
"Male",22,"Computer Science",74.1,3.3,2.12,5.6,10,2.12
"Female",22,"Psychology",76.6,3.2,2.5,6.1,12,2.32
"Male",18,"Business",82.4,3.1,3.11,8.1,4,3.24
"Male",18,"Business",87,4.7,2.74,4,8,3.22
"Male",20,"Mathematics",90.4,4.1,3.55,7.3,9,3.71
"Male",22,"Mathematics",84.8,10.7,2.99,6.4,11,3.66
"Male",21,"Engineering",76.3,7.6,2.94,8,10,3.3
"Female",23,"Engineering",55.5,10.5,2.94,8.2,7,2.83
"Male",19,"Mathematics",76.4,6.2,3.05,9.5,7,3.31
"Female",23,"Psychology",70.4,5.7,2.89,5.2,8,2.92
"Female",20,"Engineering",92,2,2.67,5.8,8,2.99
"Male",22,"Economics",98.6,1,3.59,7.1,8,3.8
"Male",24,"Economics",99.1,1.7,2.79,9.1,7,2.88
"Male",18,"Psychology",96.4,1.5,2.91,7.7,4,3.22
"Female",24,"Mathematics",83,3.7,3.31,7.2,12,3.83
"Female",24,"Engineering",77.2,6.8,3.26,8.8,6,3.3
"Male",22,"Business",73.8,2.7,2.65,6.4,7,2.78
"Male",21,"Mathematics",62.4,2.3,3.48,8.8,4,3.41
"Female",20,"Engineering",99.9,6.5,3.37,9.6,9,3.7
"Male",18,"Psychology",82.4,2.3,3.19,6.8,9,3.28
"Male",23,"Economics",66.3,9.2,2.88,4.7,7,3.01
"Female",21,"Psychology",72.6,2.1,2.9,7.2,12,2.99
"Female",23,"Engineering",72,6.8,3,9.5,8,2.93
"Female",19,"Psychology",85.6,4.8,2.48,7.7,11,2.9
"Female",20,"Engineering",100,0.7,3.08,4.9,13,3.17
"Female",21,"Engineering",79.8,2.5,3.55,8.9,10,3.49
"Male",21,"Psychology",51.2,7,3.54,8.2,10,3.52
"Female",23,"Computer Science",82.2,1.5,2.91,8.5,6,3.14
"Female",18,"Business",82.7,3.2,3.63,8.7,6,3.84
"Female",19,"Mathematics",81.6,1.5,4,6.2,8,4
"Male",23,"Economics",75.6,3.7,2.94,8.6,7,2.96
"Male",21,"Business",88.3,5.1,3.45,6,7,4
"Male",20,"Mathematics",86,4.3,1.97,5.2,10,2.32
"Male",21,"Mathematics",84.6,4.6,2.47,5.8,13,2.85
"Male",22,"Economics",91.2,4.3,3.15,8,9,3.35
"Female",20,"Business",78.6,3.5,2.6,6.4,11,2.43
"Female",20,"Economics",77.7,6.3,4,9.2,13,4
"Male",21,"Engineering",100,1.5,3.4,8.7,9,3.43
"Female",18,"Economics",93.4,8.9,3.58,8,6,4
"Male",20,"Psychology",97.4,4.4,3.09,9.1,8,3.22
"Male",22,"Computer Science",100,1.6,2.6,5.2,6,2.83
"Male",23,"Computer Science",92.9,8.2,2.84,8.4,5,3.12
"Male",18,"Computer Science",98.9,3.6,3.23,7.9,6,3.62
"Male",18,"Business",61.3,2.9,2.78,5.1,8,2.7
"Male",18,"Business",88.1,1.6,3.44,5.9,9,3.43
"Male",20,"Engineering",82.3,2.7,3.46,6.8,8,3.6
"Female",18,"Computer Science",100,6.5,3.1,6.7,6,3.43
"Male",21,"Engineering",98.9,2.2,2.19,6.9,11,2.35
"Female",18,"Computer Science",75.5,6.6,3.96,6.1,7,4
"Female",22,"Business",90.6,3.2,2.99,9.2,6,3.08
"Female",19,"Psychology",87.5,2.1,4,5.1,5,4
"Female",22,"Psychology",91.8,2.8,3.43,5.2,6,3.81
"Male",20,"Psychology",69.7,5.3,3,5.6,7,3.16
"Male",18,"Economics",90.4,4.6,3.32,6,9,3.82
"Female",18,"Psychology",81.6,9.5,2.09,5.9,10,2.79
"Male",21,"Mathematics",89.2,3.3,3.61,9.5,7,3.87
"Female",23,"Computer Science",74.1,6.7,4,6,9,4
"Female",18,"Psychology",76.2,3.7,2.06,6.8,7,2.2
"Female",24,"Mathematics",100,2.4,2.96,5.1,8,3.32
"Female",22,"Mathematics",69.2,1.8,3.05,6.3,4,3.05
"Female",20,"Mathematics",70.3,3.3,3.54,7.9,8,3.46
"Female",19,"Engineering",84.2,4,4,8,4,4
"Male",18,"Engineering",73.4,8.1,3.29,8.5,5,3.37
"Female",19,"Mathematics",71.7,9.4,4,5.5,8,4
"Male",18,"Economics",86.6,9.4,3.19,6,9,3.87
"Male",20,"Psychology",62.4,2.6,3.33,8.2,9,3.1
"Female",23,"Computer Science",69.9,2.2,3.26,7,4,3.36
"Male",22,"Economics",100,2.7,3.71,6.9,9,4
"Male",20,"Business",91.9,3.6,2.89,7.9,12,3.32
"Male",19,"Engineering",73.8,1.2,3.51,8.5,6,3.14
"Female",18,"Psychology",91.3,2.1,2.48,6,9,2.79
"Male",19,"Psychology",93.5,7.8,2.96,6.8,7,3.68
"Female",22,"Business",99.9,4.7,2.78,6.8,7,3.09
"Male",24,"Business",83.1,2.8,3.14,5.5,3,3.36
"Female",20,"Psychology",99.6,1.3,2.94,7.4,6,3.05
"Female",19,"Business",54.4,4.7,3.67,6.2,10,3.61
"Male",19,"Psychology",69.2,4.1,2.66,7,8,2.86
"Male",22,"Economics",87.5,2.1,2.23,8,4,2.43
"Male",24,"Business",89.9,5.9,2.42,7.4,10,2.8
"Female",18,"Economics",71.3,2.9,3.6,5.7,7,3.3
